Datetime_hour,AGG LOAD SUMMARY,SUM TELEM GEN MW,SUM TELEM DCTIE MW,load_ramp,load_gen_ratio,load_minus_gen,tie_flow_pct,hour,day_of_week,is_peak_hour,3hr_load_ma,6hr_load_ma,3hr_gen_ma
2025-04-15 21:00:00,52985.64908,52817.64908,-168.0,-46.76615999999922,1.0031807549735041,168.0,-0.0031706698496105313,21,1,0,53197.23552000001,53365.77690666667,53020.30218666667
2025-04-15 21:00:00,52205.32387,52053.92387,-151.4,-780.3252100000027,1.0029085223311525,151.40000000000146,-0.0029000873622968292,21,1,0,52741.12939666666,53150.743826666665,52574.19606333334
2025-04-15 21:00:00,51810.20491,51658.70491,-151.5,-395.1189599999998,1.0029327099907739,151.5,-0.0029241343527432887,21,1,0,52333.725953333334,52853.80036666667,52176.75928666667
2025-04-15 22:00:00,51367.92794,51216.32794,-151.6,-442.276969999999,1.0029599935430278,151.59999999999854,-0.0029512578388810125,22,1,0,51794.48557333333,52495.86054666666,51642.98557333334
2025-04-15 22:00:00,50447.51533,50289.31533,-158.2,-920.4126099999994,1.0031457974514446,158.20000000000437,-0.0031359324431568586,22,1,0,51208.54939333334,51974.839394999995,51054.782726666665
2025-04-15 22:00:00,49937.68234,49779.58234,-158.1,-509.8329900000026,1.0031760009338802,158.09999999999854,-0.003165945886787024,22,1,0,50584.37520333333,51459.05057833334,50428.40853666666
2025-04-15 22:00:00,49223.71658,49065.31658,-158.4,-713.9657599999991,1.0032283496987477,158.40000000000146,-0.0032179609953377477,22,1,0,49869.63808333333,50832.06182833333,49711.404749999994
2025-04-15 23:00:00,47704.88985,47546.58985,-158.3,-1518.8267300000007,1.0033293660070977,158.3000000000029,-0.0033183181115761452,23,1,0,48955.42958999999,50081.98949166667,48797.16292333333
2025-04-15 23:00:00,48890.85007,48732.35007,-158.5,1185.9602200000008,1.0032524596037813,158.5,-0.0032419154048879475,23,1,0,48606.4855,49595.43035166667,48448.08550000001
2025-04-15 23:00:00,48147.39619,47988.89619,-158.5,-743.4538800000009,1.0033028473789531,158.5,-0.0032919744896385433,23,1,0,48247.712036666664,49058.67506,48089.27870333332
2025-04-15 23:00:00,47286.15501,47127.45501,-158.7,-861.2411799999973,1.0033674638268995,158.70000000000437,-0.0033561620725228846,23,1,0,48108.13375666667,48531.78167333334,47949.56709
