Time,Coal and Lignite,Hydro,Nuclear,Power Storage,Solar,Wind,Natural Gas,Other
2025-04-10 16:04:57-05:00,6005.95556640625,0.0,5059.7236328125,204.761337280273,26383.962890625,8472.78515625,13182.077487945555,0.0
2025-04-10 16:09:57-05:00,5983.20361328125,0.0,5059.2607421875,206.57243347168,26305.189453125,8598.16796875,13422.641905784605,0.0
2025-04-10 16:14:57-05:00,6077.9140625,0.0,5056.3466796875,329.624267578125,25973.458984375,8611.060546875,13694.56499862671,0.0
2025-04-10 16:19:57-05:00,6126.96923828125,0.0,5059.388671875,101.974212646484,26012.390625,8541.14453125,13842.61360359192,0.0
2025-04-10 16:24:57-05:00,6130.59912109375,0.0,5060.32763671875,102.942222595215,25900.322265625,8743.9365234375,13985.976610183712,0.0
2025-04-10 16:29:57-05:00,6185.40771484375,0.0,5057.4853515625,146.113800048828,25863.984375,8643.7470703125,14007.125396728514,0.0
2025-04-10 16:34:57-05:00,6157.4228515625,0.0,5058.77734375,192.323959350586,25965.634765625,8871.1142578125,14123.488292694092,0.0
2025-04-10 16:39:57-05:00,6208.65185546875,0.0,5060.46875,204.295288085937,25873.6953125,8870.994140625,14338.152858257292,0.0
2025-04-10 16:44:57-05:00,6246.57470703125,0.0,5059.08740234375,181.138549804688,25555.216796875,9020.0048828125,14512.020319581032,0.0
2025-04-10 16:49:57-05:00,6324.16259765625,0.0,5060.0654296875,277.389770507813,25658.583984375,9040.4287109375,14497.029681921009,0.0
2025-04-10 16:54:57-05:00,6364.64453125,0.0,5058.19970703125,185.849914550781,25452.896484375,9052.9541015625,14554.957574129105,0.0
2025-04-10 16:59:57-05:00,6349.544921875,0.0,5060.10205078125,246.522827148438,25270.646484375,9110.7109375,14672.920565366743,0.0
2025-04-10 17:04:57-05:00,6428.9228515625,39.6300010681152,5058.7333984375,256.250946044922,25209.80859375,9151.0634765625,14627.976262331005,0.0
2025-04-10 17:09:57-05:00,6477.79736328125,39.5799980163574,5058.57373046875,343.605072021484,25124.798828125,9091.1796875,14738.931319713598,0.0
2025-04-10 17:14:57-05:00,6500.9384765625,39.5,5058.32763671875,544.285766601562,25047.830078125,9002.0361328125,14714.611696720118,0.0
2025-04-10 17:19:57-05:00,6584.49951171875,56.9973831176758,5057.68359375,462.885986328125,24823.384765625,9085.677734375,15000.617295265201,0.0
2025-04-10 17:24:57-05:00,6646.4423828125,56.7175216674805,5057.5322265625,327.399749755859,24735.6796875,9192.787109375,15260.723643302921,0.0
2025-04-10 17:29:57-05:00,6714.41259765625,57.0835456848145,5059.97509765625,206.292144775391,24495.115234375,9224.654296875,15667.827919006351,0.0
2025-04-10 17:34:57-05:00,6782.76171875,56.7517242431641,5059.521484375,101.886863708496,24265.103515625,9441.1416015625,15758.808424472807,0.0
2025-04-10 17:39:57-05:00,6865.11767578125,57.5692863464355,5057.712890625,122.648658752441,24082.330078125,9492.4208984375,15677.968292236326,0.0
2025-04-10 17:44:57-05:00,6970.19384765625,57.2033348083496,5056.3388671875,194.104232788086,23730.14453125,9549.498046875,15818.594402313232,0.0
2025-04-10 17:49:57-05:00,7038.3544921875,58.5129547119141,5057.759765625,125.448989868164,23271.14453125,9735.166015625,16117.27355003357,0.0
2025-04-10 17:54:57-05:00,7095.59521484375,112.54606628418,5059.13671875,102.487464904785,22822.244140625,9878.8876953125,16554.294151306152,0.0
2025-04-10 17:59:57-05:00,7180.44091796875,146.329986572266,5057.4755859375,137.414291381836,22294.69140625,9819.1494140625,16788.71718597412,0.0
2025-04-10 18:04:57-05:00,7186.1669921875,174.635040283203,5057.24169921875,185.781021118164,21615.15234375,9867.6015625,17096.916010856636,0.0
2025-04-10 18:09:57-05:00,7156.29931640625,173.628051757813,5058.984375,298.635498046875,20891.05078125,9958.8564453125,17266.852060318,0.0
2025-04-10 18:14:57-05:00,7194.666015625,175.411026000977,5057.95654296875,429.154388427734,20056.671875,10012.482421875,17705.46842765808,0.0
2025-04-10 18:19:57-05:00,7253.95068359375,174.882354736328,5058.208984375,409.377227783203,19145.8125,10085.7099609375,18371.568975448616,0.0
2025-04-10 18:24:57-05:00,7299.423828125,174.529998779297,5056.01708984375,639.639587402344,18041.30078125,10115.33203125,19045.678439140316,0.0
2025-04-10 18:29:57-05:00,7318.07177734375,175.526214599609,5057.0341796875,889.392761230469,16867.509765625,10167.9208984375,19813.405101776123,0.0
2025-04-10 18:34:57-05:00,7283.11328125,175.831253051758,5055.6201171875,1305.3095703125,15702.494140625,10173.921875,20588.36465930938,0.0
2025-04-10 18:39:57-05:00,7300.64794921875,174.516937255859,5057.35986328125,1234.22570800781,14492.3486328125,10109.1806640625,21621.316034317028,0.0
2025-04-10 18:44:57-05:00,7350.2119140625,173.355667114258,5056.69921875,1657.12561035156,13211.1328125,10033.0,22227.466025352474,0.0
2025-04-10 18:49:57-05:00,7432.75830078125,174.564636230469,5059.29541015625,1973.26159667969,11877.6962890625,10101.1748046875,22908.387922286984,0.0
2025-04-10 18:54:57-05:00,7491.25439453125,174.40185546875,5056.44677734375,2078.47485351563,10561.251953125,9971.6806640625,23732.137353897084,0.0
2025-04-10 18:59:57-05:00,7554.82373046875,173.892868041992,5059.7958984375,2334.40209960938,9303.6982421875,10139.8837890625,24186.52170944215,0.0
2025-04-10 19:04:57-05:00,7566.59326171875,183.100662231445,5057.88720703125,3148.64721679687,8108.65869140625,10211.1259765625,24435.440076828,0.0
2025-04-10 19:09:57-05:00,7573.6513671875,182.785095214844,5057.564453125,3799.44750976562,6840.25,10179.828125,24712.81004333496,0.0
2025-04-10 19:14:57-05:00,7564.86767578125,182.165344238281,5058.33544921875,4464.0009765625,5602.267578125,10137.0673828125,24772.01013755798,0.0
2025-04-10 19:19:57-05:00,7577.1337890625,182.26335144043,5057.68017578125,5014.482421875,4557.07666015625,10240.9736328125,24791.72546005248,0.0
2025-04-10 19:24:57-05:00,7643.7734375,183.609985351563,5057.0576171875,5369.16650390625,3552.37475585937,10476.68359375,25059.51389312745,0.0
2025-04-10 19:29:57-05:00,7735.27685546875,183.952117919922,5057.958984375,5763.158203125,2714.27001953125,10465.568359375,24838.660158157345,0.0
2025-04-10 19:34:57-05:00,7804.25048828125,181.285400390625,5056.97900390625,5970.44091796875,2023.70532226563,10467.2080078125,24981.774927139286,0.0
2025-04-10 19:39:57-05:00,7845.38916015625,180.308563232422,5057.59765625,5351.57373046875,1428.99230957031,10441.5576171875,25261.63011169434,0.0
2025-04-10 19:44:57-05:00,7997.9228515625,181.429473876953,5058.548828125,4768.0869140625,969.368347167969,10915.4443359375,25662.15863418579,0.0
2025-04-10 19:49:57-05:00,8115.20703125,184.987014770508,5057.54638671875,4467.2919921875,627.49462890625,11241.923828125,25798.038421630863,0.0
2025-04-10 19:54:57-05:00,8124.271484375,182.613220214844,5057.88232421875,4384.33349609375,405.719146728516,11493.8583984375,25898.302043914806,0.0
2025-04-10 19:59:57-05:00,8149.9794921875,184.578231811523,5057.27001953125,3899.03588867188,258.004669189453,11920.521484375,26085.791103363048,0.0
2025-04-10 20:04:57-05:00,8102.33154296875,182.260543823242,5058.84130859375,3477.56103515625,155.470108032227,12211.404296875,26148.967433929447,0.0
2025-04-10 20:09:57-05:00,8075.349609375,184.171829223633,5058.6904296875,3257.40185546875,99.6819229125977,12613.0849609375,26071.652217865,0.0
2025-04-10 20:14:57-05:00,8048.49560546875,184.082778930664,5056.57666015625,3212.79296875,72.3209762573242,12836.76953125,25978.522796630863,0.0
2025-04-10 20:19:57-05:00,7998.5966796875,182.365875244141,5059.7646484375,3091.63696289062,68.8915252685547,13219.9833984375,25948.423255920417,0.0
2025-04-10 20:24:57-05:00,7985.81787109375,184.574478149414,5059.44482421875,2954.94946289062,68.7972564697266,13541.5732421875,25938.827388763417,0.0
2025-04-10 20:29:57-05:00,7979.80224609375,183.59912109375,5059.02001953125,2867.7119140625,68.7918930053711,13867.7783203125,25879.06204223633,0.0
2025-04-10 20:34:57-05:00,7992.0849609375,182.845489501953,5058.40673828125,2710.701171875,68.7957611083984,14180.107421875,25705.066043853763,0.0
2025-04-10 20:39:57-05:00,8009.6669921875,182.23291015625,5057.0986328125,2413.77685546875,68.793815612793,14622.203125,25611.14030456544,0.0
2025-04-10 20:44:57-05:00,7998.80615234375,182.710372924805,5056.6240234375,2066.7373046875,68.7918930053711,15049.998046875,25551.631565093998,0.0
2025-04-10 20:49:57-05:00,8004.10888671875,182.645462036133,5056.8984375,1546.35229492188,68.7951736450195,15502.26171875,25452.86772918701,0.0
2025-04-10 20:54:57-05:00,8010.60498046875,183.646484375,5059.9765625,1242.74035644531,68.7926177978516,15879.142578125,25354.436309814453,0.0
2025-04-10 20:59:57-05:00,8006.9990234375,73.8946990966797,5057.970703125,1157.6279296875,68.7930526733398,16255.3173828125,25046.224151611335,0.0
2025-04-10 21:04:57-05:00,8077.15185546875,28.3490772247314,5057.3623046875,590.599670410156,68.7938842773438,16487.447265625,25041.018295288086,0.0
2025-04-10 21:09:57-05:00,8086.6201171875,25.9154319763184,5058.51904296875,635.797485351562,68.7918930053711,16886.982421875,24773.15583801269,0.0
2025-04-10 21:14:57-05:00,8154.91162109375,26.4079303741455,5058.00537109375,439.876007080078,68.7842330932617,17364.314453125,24311.10165596009,0.0
2025-04-10 21:19:57-05:00,8197.330078125,26.1869468688965,5056.36279296875,401.521820068359,68.7842330932617,17529.56640625,23983.86049461365,0.0
2025-04-10 21:24:57-05:00,8247.2197265625,26.0835208892822,5060.05615234375,375.635162353516,68.7912902832031,17726.466796875,23712.24676036835,0.0
2025-04-10 21:29:57-05:00,8263.689453125,18.0897769927979,5059.2578125,352.996398925781,68.7842330932617,17983.58984375,23416.443966865536,0.0
2025-04-10 21:34:57-05:00,8285.4560546875,18.0444030761719,5060.9765625,416.045989990234,68.7842330932617,18172.041015625,23129.9866218567,0.0
2025-04-10 21:39:57-05:00,8268.8203125,0.0,5058.90283203125,390.551452636719,68.7842330932617,18325.095703125,22906.672924041744,0.0
2025-04-10 21:44:57-05:00,8274.326171875,0.0,5059.08935546875,338.230438232422,0.112815700471401,18451.58984375,22527.33213043212,0.0
2025-04-10 21:49:57-05:00,8226.513671875,0.0,5058.11181640625,437.855072021484,0.121077790856361,18557.52734375,22253.183525085464,0.0
2025-04-10 21:54:57-05:00,8235.005859375,0.0,5057.8359375,448.545837402344,0.120158620178699,18718.63671875,21933.56432914734,0.0
2025-04-10 21:59:57-05:00,8224.4609375,0.0,5057.31787109375,396.90234375,0.120158620178699,18774.064453125,21515.835927963264,0.0
2025-04-10 22:04:57-05:00,8223.806640625,0.0,5056.78369140625,375.238647460937,0.137390047311783,18896.416015625,20966.673353195194,0.0
2025-04-10 22:09:57-05:00,8324.0771484375,0.0,5057.416015625,723.946838378906,0.138460963964462,18815.91015625,20527.893177032474,0.0
2025-04-10 22:14:57-05:00,8355.748046875,0.0,5059.4169921875,486.724975585938,0.133521988987923,18804.501953125,20356.707227706902,0.0
2025-04-10 22:19:57-05:00,8387.50390625,0.0,5058.2021484375,376.404083251953,0.134083762764931,18899.896484375,20123.046651840214,0.0
2025-04-10 22:24:57-05:00,8448.4716796875,0.0,5058.36865234375,483.139465332031,0.142865568399429,18967.3046875,19790.17554283143,0.0
2025-04-10 22:29:57-05:00,8493.7705078125,0.0,5057.6533203125,417.251556396484,0.13834385573864,19003.263671875,19641.275260925297,0.0
2025-04-10 22:34:57-05:00,8503.64453125,0.0,5058.08544921875,286.563690185547,0.138558015227318,18963.791015625,19413.820224761974,0.0
2025-04-10 22:39:57-05:00,8487.75,0.0,5056.85595703125,335.007904052734,0.1503876298666,18913.482421875,19282.66923904419,0.0
2025-04-10 22:44:57-05:00,8511.3310546875,0.0,5058.00146484375,188.626892089844,0.242205411195755,18928.759765625,19067.499916076664,0.0
2025-04-10 22:49:57-05:00,8488.138671875,0.0,5058.37548828125,47.3229331970215,0.256351679563522,18857.876953125,18868.44157409668,0.0
2025-04-10 22:54:57-05:00,8469.20703125,0.0,5056.3173828125,32.5774192810059,0.255440533161163,18692.53515625,18551.691780090336,0.0
2025-04-10 22:59:57-05:00,8403.0009765625,0.0,5058.78125,29.4685745239258,0.257476180791855,18528.65234375,18201.33778762818,0.0
2025-04-10 23:04:57-05:00,8337.400390625,0.0,5059.89697265625,70.3283920288086,0.251915246248245,18397.783203125,17822.269072532654,0.0
2025-04-10 23:09:57-05:00,8317.8173828125,0.0,5058.81689453125,63.9726638793945,0.246887341141701,18273.0625,17538.099178314213,0.0
2025-04-10 23:14:57-05:00,8317.412109375,0.0,5057.50341796875,79.0585784912109,0.251210570335388,18195.095703125,17289.599042892456,0.0
2025-04-10 23:19:57-05:00,8335.4599609375,0.0,5058.158203125,52.5915908813477,0.249002069234848,18004.341796875,17079.97136116028,0.0
2025-04-10 23:24:57-05:00,8347.7060546875,0.0,5058.61376953125,15.0479278564453,0.251960903406143,17862.8828125,16987.071250915535,0.0
2025-04-10 23:29:57-05:00,8337.208984375,0.0,5060.25439453125,159.984024047852,0.253410220146179,17623.4921875,16966.14971208572,0.0
2025-04-10 23:34:57-05:00,8365.283203125,0.0,5057.953125,131.277236938477,0.252868115901947,17367.296875,16979.23101997376,0.0
2025-04-10 23:39:57-05:00,8376.7978515625,0.0,5058.556640625,33.1897087097168,0.386157244443893,17131.095703125,16882.979030132286,0.0
2025-04-10 23:44:57-05:00,8350.673828125,0.0,5059.474609375,24.5863876342773,0.263973265886307,17033.6796875,16797.404159545902,0.0
2025-04-10 23:49:57-05:00,8311.5185546875,0.0,5056.03759765625,285.778137207031,0.242532044649124,16740.255859375,16698.136222839352,0.0
2025-04-10 23:54:57-05:00,8304.380859375,0.0,5060.5556640625,199.044052124023,0.509532630443573,16513.501953125,16783.341857910156,0.0
2025-04-10 23:59:57-05:00,8391.4150390625,0.0,5058.294921875,65.083366394043,0.161780282855034,16308.677734375,16733.642700195323,0.0
